numero_pedido;documento;vendedor;valor_pedido;data_pedido;origem_venda;canal;tipo_cupom;ano;mes;nome_mes;trimestre;dia_semana;ano_mes;semana_ano;faixa_valor;nome_cliente;status_cliente
PED105051;16.230.369/7059-55;Carla;1052,33;2023-04-04;Loja Física;Loja;Frete Grátis;2023;4;Apr;Q2/2023;Tuesday;2023-04;14;R$1001-2000;Isabela Carvalho;active
PED105052;96.634.309/3093-92;Patrícia;237,42;2023-04-20;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Thursday;2023-04;16;R$201-500;Mariana Silva;inactive
PED105053;80.214.412/6113-75;Aline;514,04;2023-04-12;E-commerce;Link;Desconto;2023;4;Apr;Q2/2023;Wednesday;2023-04;15;R$501-1000;Patricia Nascimento;active
PED105054;57.126.375/9490-70;Amanda;844,16;2023-04-18;E-commerce;App;Sem Cupom;2023;4;Apr;Q2/2023;Tuesday;2023-04;16;R$501-1000;Gabriela Silva;active
PED105055;71.602.329/8274-89;Luciana;417,9;2023-04-09;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Sunday;2023-04;14;R$201-500;Juliana Martins;active
PED105056;28.130.944/2234-74;Luciana;352,88;2023-04-04;E-commerce;Link;Desconto;2023;4;Apr;Q2/2023;Tuesday;2023-04;14;R$201-500;Leticia Silva;inactive
PED105057;57.583.647/9340-36;Débora;253,36;2023-04-17;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Monday;2023-04;16;R$201-500;Patricia Rodrigues;active
PED105058;56.968.183/2682-66;Elaine;506,67;2023-04-28;E-commerce;Site;Desconto;2023;4;Apr;Q2/2023;Friday;2023-04;17;R$501-1000;Ana Souza;active
PED105059;51.223.968/7789-77;Elaine;286,5;2023-04-17;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Monday;2023-04;16;R$201-500;Camila Martins;active
PED105060;11.582.608/7098-42;Priscila;5876,49;2023-04-26;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Wednesday;2023-04;17;Acima R$5000;Sofia Lima;active
PED105061;93.547.302/4768-83;Elaine;128,73;2023-04-29;E-commerce;App;Frete Grátis;2023;4;Apr;Q2/2023;Saturday;2023-04;17;Até R$200;Clara Souza;active
PED105062;89.610.234/8137-19;Luciana;864,84;2023-04-28;Loja Física;Loja;Cashback;2023;4;Apr;Q2/2023;Friday;2023-04;17;R$501-1000;Paula Oliveira;active
PED105063;55.656.100/9210-85;Luciana;830,73;2023-04-18;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Tuesday;2023-04;16;R$501-1000;Patricia Silva;active
PED105064;67.317.263/1942-22;Mariana;1393,41;2023-04-03;E-commerce;Site;Frete Grátis;2023;4;Apr;Q2/2023;Monday;2023-04;14;R$1001-2000;Luiza Almeida;active
PED105065;67.669.441/5777-79;Tatiane;1830,33;2023-04-05;E-commerce;Site;Cashback;2023;4;Apr;Q2/2023;Wednesday;2023-04;14;R$1001-2000;Isabela Nascimento;active
PED105066;52.158.485/3062-46;Larissa;455,25;2023-04-12;Loja Física;Loja;Desconto;2023;4;Apr;Q2/2023;Wednesday;2023-04;15;R$201-500;Renata Martins;inactive
PED105067;27.944.342/8443-75;Aline;3398,56;2023-04-10;Loja Física;Loja;Frete Grátis;2023;4;Apr;Q2/2023;Monday;2023-04;15;R$2001-5000;Mariana Oliveira;active
PED105068;13.701.203/9584-14;Adriana;135,31;2023-04-15;E-commerce;Link;Sem Cupom;2023;4;Apr;Q2/2023;Saturday;2023-04;15;Até R$200;Maria Araujo;active
PED105069;36.682.787/6367-18;Bianca;111,64;2023-04-02;E-commerce;App;Sem Cupom;2023;4;Apr;Q2/2023;Sunday;2023-04;13;Até R$200;Fernanda Lima;inactive
PED105070;60.268.860/1791-33;Adriana;809,48;2023-04-16;Loja Física;Loja;Desconto;2023;4;Apr;Q2/2023;Sunday;2023-04;15;R$501-1000;Clara Nascimento;active
PED105071;25.753.982/7614-24;Keli;1458,73;2023-04-13;E-commerce;Site;Parceiro;2023;4;Apr;Q2/2023;Thursday;2023-04;15;R$1001-2000;Ana Rodrigues;active
PED105072;10.645.545/5174-87;Mariana;187,85;2023-04-04;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Tuesday;2023-04;14;Até R$200;Camila Costa;active
PED105073;12.835.808/7099-23;Camila;256,62;2023-04-06;Loja Física;Loja;Parceiro;2023;4;Apr;Q2/2023;Thursday;2023-04;14;R$201-500;Amanda Nascimento;active
PED105074;90.969.336/7804-71;Larissa;795,17;2023-04-01;E-commerce;Site;Frete Grátis;2023;4;Apr;Q2/2023;Saturday;2023-04;13;R$501-1000;Maria Carvalho;inactive
PED105075;35.787.852/2392-15;Luciana;1323,26;2023-04-15;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Saturday;2023-04;15;R$1001-2000;Leticia Lima;active
PED105076;24.152.958/6200-75;Renata;559,34;2023-04-08;E-commerce;App;Frete Grátis;2023;4;Apr;Q2/2023;Saturday;2023-04;14;R$501-1000;Maria Costa;active
PED105077;10.645.545/5174-87;Juliana;693,98;2023-04-11;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Tuesday;2023-04;15;R$501-1000;Camila Costa;active
PED105078;11.115.705/5908-80;Débora;107,82;2023-04-29;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Saturday;2023-04;17;Até R$200;Leticia Carvalho;active
PED105079;40.109.213/1501-94;Renata;433,0;2023-04-29;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Saturday;2023-04;17;R$201-500;Isabela Rodrigues;active
PED105080;74.919.846/1331-23;Tatiane;789,57;2023-04-17;E-commerce;Site;Desconto;2023;4;Apr;Q2/2023;Monday;2023-04;16;R$501-1000;Maria Nascimento;active
PED105081;37.893.574/5723-58;Camila;591,59;2023-04-17;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Monday;2023-04;16;R$501-1000;Camila Lima;inactive
PED105082;29.681.619/2057-60;Bianca;1826,87;2023-04-02;E-commerce;Site;Cashback;2023;4;Apr;Q2/2023;Sunday;2023-04;13;R$1001-2000;Juliana Ferreira;inactive
PED105083;19.682.189/5321-39;Renata;446,59;2023-04-13;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Thursday;2023-04;15;R$201-500;Camila Santos;inactive
PED105084;49.814.440/3708-27;Vanessa;2666,88;2023-04-25;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Tuesday;2023-04;17;R$2001-5000;Isabela Oliveira;active
PED105085;84.539.836/4641-73;Simone;190,6;2023-04-26;Loja Física;Loja;Frete Grátis;2023;4;Apr;Q2/2023;Wednesday;2023-04;17;Até R$200;Mariana Lima;active
PED105086;30.331.925/1365-20;Larissa;386,39;2023-04-21;Loja Física;Loja;Desconto;2023;4;Apr;Q2/2023;Friday;2023-04;16;R$201-500;Amanda Pereira;inactive
PED105087;68.142.970/7211-54;Débora;470,9;2023-04-22;E-commerce;App;Frete Grátis;2023;4;Apr;Q2/2023;Saturday;2023-04;16;R$201-500;Leticia Souza;active
PED105088;29.368.432/6674-20;Fernanda;1287,56;2023-04-04;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Tuesday;2023-04;14;R$1001-2000;Maria Costa;inactive
PED105089;47.575.656/6049-90;Luciana;3981,19;2023-04-25;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Tuesday;2023-04;17;R$2001-5000;Sofia Souza;inactive
PED105090;74.290.828/3610-45;Luciana;1039,91;2023-04-14;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Friday;2023-04;15;R$1001-2000;Beatriz Costa;active
PED105091;40.637.525/1680-32;Vanessa;359,94;2023-04-04;Loja Física;Loja;Frete Grátis;2023;4;Apr;Q2/2023;Tuesday;2023-04;14;R$201-500;Maria Nascimento;inactive
PED105092;64.498.950/2306-83;Priscila;2545,69;2023-04-05;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Wednesday;2023-04;14;R$2001-5000;Paula Souza;active
PED105093;80.853.701/7981-39;Bianca;433,86;2023-04-16;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Sunday;2023-04;15;R$201-500;Isabela Nascimento;active
PED105094;12.582.124/6772-17;Adriana;382,07;2023-04-09;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Sunday;2023-04;14;R$201-500;Luiza Oliveira;active
PED105095;52.372.988/1534-16;Tatiane;342,55;2023-04-14;E-commerce;Link;Desconto;2023;4;Apr;Q2/2023;Friday;2023-04;15;R$201-500;Bruna Ferreira;inactive
PED105096;10.157.192/3770-53;Juliana;1905,29;2023-04-11;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Tuesday;2023-04;15;R$1001-2000;Mariana Silva;active
PED105097;10.382.294/6149-18;Priscila;994,57;2023-04-02;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Sunday;2023-04;13;R$501-1000;Clara Souza;active
PED105098;23.242.514/4584-63;Juliana;2416,95;2023-04-20;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Thursday;2023-04;16;R$2001-5000;Paula Santos;active
PED105099;75.567.831/9195-88;Carla;629,46;2023-04-13;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Thursday;2023-04;15;R$501-1000;Beatriz Rodrigues;active
PED105100;48.219.555/9360-79;Larissa;730,14;2023-04-08;Loja Física;Loja;Parceiro;2023;4;Apr;Q2/2023;Saturday;2023-04;14;R$501-1000;Mariana Silva;active
PED105101;57.397.175/6877-11;Luciana;415,57;2023-04-04;Loja Física;Loja;Frete Grátis;2023;4;Apr;Q2/2023;Tuesday;2023-04;14;R$201-500;Ana Pereira;active
PED105102;45.384.986/9612-96;Luciana;740,06;2023-04-26;E-commerce;Link;Parceiro;2023;4;Apr;Q2/2023;Wednesday;2023-04;17;R$501-1000;Camila Carvalho;active
PED105103;71.943.781/4516-22;Priscila;1134,13;2023-04-21;E-commerce;Site;Cashback;2023;4;Apr;Q2/2023;Friday;2023-04;16;R$1001-2000;Fernanda Carvalho;active
PED105104;87.533.676/1613-76;Patrícia;274,42;2023-04-12;E-commerce;Link;Cashback;2023;4;Apr;Q2/2023;Wednesday;2023-04;15;R$201-500;Paula Nascimento;active
PED105105;61.519.223/5517-59;Fernanda;1008,54;2023-04-15;Loja Física;Loja;Cashback;2023;4;Apr;Q2/2023;Saturday;2023-04;15;R$1001-2000;Paula Lima;active
PED105106;12.184.893/7471-57;Aline;696,8;2023-04-12;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Wednesday;2023-04;15;R$501-1000;Bruna Silva;active
PED105107;51.646.401/6017-78;Adriana;299,07;2023-04-28;Loja Física;Loja;Sem Cupom;2023;4;Apr;Q2/2023;Friday;2023-04;17;R$201-500;Renata Souza;active
PED105108;48.282.963/4055-23;Mariana;659,02;2023-04-10;Loja Física;Loja;Desconto;2023;4;Apr;Q2/2023;Monday;2023-04;15;R$501-1000;Fernanda Rodrigues;active
PED105109;30.733.169/8016-57;Fernanda;336,21;2023-04-07;E-commerce;Site;Sem Cupom;2023;4;Apr;Q2/2023;Friday;2023-04;14;R$201-500;Isabela Almeida;active
PED105110;11.829.578/9031-19;Fernanda;430,96;2023-04-15;E-commerce;App;Sem Cupom;2023;4;Apr;Q2/2023;Saturday;2023-04;15;R$201-500;Clara Costa;active
PED105111;35.504.939/2172-20;Keli;490,63;2023-04-04;Loja Física;Loja;Cashback;2023;4;Apr;Q2/2023;Tuesday;2023-04;14;R$201-500;Sofia Araujo;inactive
PED105112;40.972.217/1665-90;Larissa;1253,82;2023-04-26;E-commerce;Site;Parceiro;2023;4;Apr;Q2/2023;Wednesday;2023-04;17;R$1001-2000;Fernanda Pereira;inactive
PED105113;83.723.962/2050-79;Priscila;1572,34;2023-04-14;Loja Física;Loja;Desconto;2023;4;Apr;Q2/2023;Friday;2023-04;15;R$1001-2000;Juliana Nascimento;active
PED105114;43.968.951/9252-81;Vanessa;650,94;2023-05-11;E-commerce;Link;Desconto;2023;5;May;Q2/2023;Thursday;2023-05;19;R$501-1000;Maria Costa;active
PED105115;31.793.465/7659-96;Mariana;1808,37;2023-05-18;Loja Física;Loja;Cashback;2023;5;May;Q2/2023;Thursday;2023-05;20;R$1001-2000;Renata Silva;active
PED105116;79.462.768/1358-75;Bianca;438,02;2023-05-04;E-commerce;App;Desconto;2023;5;May;Q2/2023;Thursday;2023-05;18;R$201-500;Maria Costa;inactive
PED105117;60.735.775/2409-40;Camila;3038,94;2023-05-26;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Friday;2023-05;21;R$2001-5000;Ana Rodrigues;active
PED105118;67.795.594/7686-61;Camila;757,82;2023-05-20;E-commerce;Link;Desconto;2023;5;May;Q2/2023;Saturday;2023-05;20;R$501-1000;Paula Gomes;inactive
PED105119;11.392.272/4170-31;Juliana;986,55;2023-05-04;Loja Física;Loja;Parceiro;2023;5;May;Q2/2023;Thursday;2023-05;18;R$501-1000;Sofia Rodrigues;active
PED105120;85.654.986/1022-36;Adriana;460,09;2023-05-06;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Saturday;2023-05;18;R$201-500;Bruna Nascimento;active
PED105121;35.558.635/3788-22;Amanda;300,24;2023-05-19;Loja Física;Loja;Desconto;2023;5;May;Q2/2023;Friday;2023-05;20;R$201-500;Fernanda Araujo;active
PED105122;62.169.259/8407-20;Mariana;661,06;2023-05-04;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Thursday;2023-05;18;R$501-1000;Patricia Araujo;active
PED105123;57.513.626/5526-53;Elaine;1533,81;2023-05-12;Loja Física;Loja;Frete Grátis;2023;5;May;Q2/2023;Friday;2023-05;19;R$1001-2000;Sofia Silva;active
PED105124;18.701.499/6624-70;Luciana;1391,82;2023-05-12;E-commerce;Link;Sem Cupom;2023;5;May;Q2/2023;Friday;2023-05;19;R$1001-2000;Gabriela Martins;active
PED105125;50.731.226/6374-64;Camila;457,39;2023-05-12;E-commerce;Link;Sem Cupom;2023;5;May;Q2/2023;Friday;2023-05;19;R$201-500;Luiza Silva;active
PED105126;13.449.942/4517-71;Elaine;655,07;2023-05-20;E-commerce;Site;Parceiro;2023;5;May;Q2/2023;Saturday;2023-05;20;R$501-1000;Natalia Rodrigues;active
PED105127;23.573.127/9150-87;Keli;435,63;2023-05-06;E-commerce;Site;Sem Cupom;2023;5;May;Q2/2023;Saturday;2023-05;18;R$201-500;Beatriz Oliveira;active
PED105128;78.952.998/7764-53;Aline;644,98;2023-05-02;Loja Física;Loja;Parceiro;2023;5;May;Q2/2023;Tuesday;2023-05;18;R$501-1000;Renata Nascimento;active
PED105129;73.131.435/3098-88;Adriana;378,86;2023-05-06;E-commerce;Link;Desconto;2023;5;May;Q2/2023;Saturday;2023-05;18;R$201-500;Amanda Martins;inactive
PED105130;45.893.910/3116-29;Bianca;523,14;2023-05-18;Loja Física;Loja;Cashback;2023;5;May;Q2/2023;Thursday;2023-05;20;R$501-1000;Bruna Araujo;active
PED105131;13.686.909/6360-39;Camila;685,74;2023-05-09;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Tuesday;2023-05;19;R$501-1000;Maria Costa;inactive
PED105132;98.448.994/5507-25;Camila;597,8;2023-05-25;E-commerce;Site;Desconto;2023;5;May;Q2/2023;Thursday;2023-05;21;R$501-1000;Fernanda Gomes;active
PED105133;88.660.903/7979-87;Vanessa;782,23;2023-05-21;Loja Física;Loja;Parceiro;2023;5;May;Q2/2023;Sunday;2023-05;20;R$501-1000;Natalia Santos;active
PED105134;59.357.922/5861-90;Patrícia;189,49;2023-05-06;E-commerce;App;Sem Cupom;2023;5;May;Q2/2023;Saturday;2023-05;18;Até R$200;Sofia Silva;inactive
PED105135;62.243.957/9776-55;Simone;1166,3;2023-05-22;Loja Física;Loja;Cashback;2023;5;May;Q2/2023;Monday;2023-05;21;R$1001-2000;Patricia Nascimento;active
PED105136;85.352.241/1813-24;Bianca;3691,42;2023-05-27;Loja Física;Loja;Desconto;2023;5;May;Q2/2023;Saturday;2023-05;21;R$2001-5000;Bruna Ferreira;active
PED105137;42.328.708/9558-25;Priscila;509,05;2023-05-08;Loja Física;Loja;Cashback;2023;5;May;Q2/2023;Monday;2023-05;19;R$501-1000;Beatriz Araujo;active
PED105138;29.639.369/9107-86;Luciana;760,61;2023-05-28;Loja Física;Loja;Frete Grátis;2023;5;May;Q2/2023;Sunday;2023-05;21;R$501-1000;Bruna Silva;active
PED105139;66.197.219/1292-57;Luciana;1142,64;2023-05-17;E-commerce;Site;Parceiro;2023;5;May;Q2/2023;Wednesday;2023-05;20;R$1001-2000;Mariana Pereira;active
PED105140;25.158.280/2249-98;Fernanda;505,67;2023-05-23;E-commerce;App;Parceiro;2023;5;May;Q2/2023;Tuesday;2023-05;21;R$501-1000;Patricia Pereira;active
PED105141;45.240.925/2956-88;Renata;878,3;2023-05-27;Loja Física;Loja;Parceiro;2023;5;May;Q2/2023;Saturday;2023-05;21;R$501-1000;Ana Gomes;active
PED105142;74.402.925/1376-86;Renata;196,15;2023-05-29;E-commerce;Site;Sem Cupom;2023;5;May;Q2/2023;Monday;2023-05;22;Até R$200;Mariana Ferreira;inactive
PED105143;54.500.346/4687-94;Renata;2344,69;2023-05-29;Loja Física;Loja;Parceiro;2023;5;May;Q2/2023;Monday;2023-05;22;R$2001-5000;Natalia Ferreira;active
PED105144;96.518.853/2222-88;Vanessa;852,14;2023-05-10;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Wednesday;2023-05;19;R$501-1000;Paula Almeida;active
PED105145;26.789.113/9437-68;Adriana;158,17;2023-05-20;Loja Física;Loja;Frete Grátis;2023;5;May;Q2/2023;Saturday;2023-05;20;Até R$200;Joana Carvalho;active
PED105146;41.525.515/7169-10;Elaine;1678,01;2023-05-10;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Wednesday;2023-05;19;R$1001-2000;Ana Nascimento;active
PED105147;90.882.903/5315-24;Tatiane;629,14;2023-05-10;E-commerce;Site;Frete Grátis;2023;5;May;Q2/2023;Wednesday;2023-05;19;R$501-1000;Joana Rodrigues;active
PED105148;91.186.324/1821-44;Amanda;2616,41;2023-05-15;E-commerce;Site;Desconto;2023;5;May;Q2/2023;Monday;2023-05;20;R$2001-5000;Maria Silva;active
PED105149;10.131.217/8351-72;Carla;400,29;2023-05-23;E-commerce;Site;Cashback;2023;5;May;Q2/2023;Tuesday;2023-05;21;R$201-500;Renata Costa;active
PED105150;46.682.900/2054-64;Adriana;595,93;2023-05-02;E-commerce;Site;Sem Cupom;2023;5;May;Q2/2023;Tuesday;2023-05;18;R$501-1000;Ana Silva;inactive
PED105151;75.333.467/1889-89;Priscila;126,25;2023-05-10;E-commerce;Site;Sem Cupom;2023;5;May;Q2/2023;Wednesday;2023-05;19;Até R$200;Natalia Silva;active
PED105152;37.613.449/2932-50;Amanda;533,25;2023-05-05;Loja Física;Loja;Frete Grátis;2023;5;May;Q2/2023;Friday;2023-05;18;R$501-1000;Isabela Gomes;active
PED105153;61.991.511/8675-27;Keli;147,62;2023-05-10;Loja Física;Loja;Frete Grátis;2023;5;May;Q2/2023;Wednesday;2023-05;19;Até R$200;Bruna Lima;active
PED105154;64.212.282/2169-72;Simone;642,41;2023-05-03;E-commerce;Link;Parceiro;2023;5;May;Q2/2023;Wednesday;2023-05;18;R$501-1000;Natalia Araujo;inactive
PED105155;90.769.475/9934-80;Amanda;554,28;2023-05-21;E-commerce;Link;Cashback;2023;5;May;Q2/2023;Sunday;2023-05;20;R$501-1000;Patricia Almeida;active
PED105156;88.387.351/1919-69;Mariana;500,09;2023-05-20;E-commerce;Site;Parceiro;2023;5;May;Q2/2023;Saturday;2023-05;20;R$501-1000;Natalia Martins;active
PED105157;51.478.693/4897-27;Luciana;897,29;2023-05-24;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Wednesday;2023-05;21;R$501-1000;Juliana Pereira;active
PED105158;34.888.500/3233-23;Larissa;1681,56;2023-05-04;Loja Física;Loja;Frete Grátis;2023;5;May;Q2/2023;Thursday;2023-05;18;R$1001-2000;Amanda Ferreira;active
PED105159;38.588.256/6345-37;Renata;1073,54;2023-05-27;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Saturday;2023-05;21;R$1001-2000;Leticia Lima;inactive
PED105160;25.108.112/6938-73;Simone;2294,61;2023-05-29;E-commerce;Site;Frete Grátis;2023;5;May;Q2/2023;Monday;2023-05;22;R$2001-5000;Maria Almeida;inactive
PED105161;71.427.480/1238-29;Vanessa;603,36;2023-05-20;E-commerce;Site;Cashback;2023;5;May;Q2/2023;Saturday;2023-05;20;R$501-1000;Leticia Gomes;inactive
PED105162;68.425.563/1659-68;Elaine;747,03;2023-05-08;E-commerce;Link;Parceiro;2023;5;May;Q2/2023;Monday;2023-05;19;R$501-1000;Luiza Costa;active
PED105163;43.165.582/1155-56;Elaine;728,11;2023-05-21;E-commerce;Site;Frete Grátis;2023;5;May;Q2/2023;Sunday;2023-05;20;R$501-1000;Mariana Souza;active
PED105164;35.667.889/4416-28;Carla;2311,77;2023-05-19;E-commerce;Site;Parceiro;2023;5;May;Q2/2023;Friday;2023-05;20;R$2001-5000;Juliana Souza;inactive
PED105165;97.718.208/6491-62;Elaine;1241,47;2023-05-30;E-commerce;App;Frete Grátis;2023;5;May;Q2/2023;Tuesday;2023-05;22;R$1001-2000;Bruna Rodrigues;active
PED105166;44.305.180/2585-13;Tatiane;1829,28;2023-05-23;E-commerce;Link;Cashback;2023;5;May;Q2/2023;Tuesday;2023-05;21;R$1001-2000;Camila Rodrigues;active
PED105167;93.768.184/3504-81;Larissa;650,96;2023-05-30;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Tuesday;2023-05;22;R$501-1000;Amanda Carvalho;active
PED105168;38.471.622/7240-67;Aline;808,99;2023-05-16;Loja Física;Loja;Desconto;2023;5;May;Q2/2023;Tuesday;2023-05;20;R$501-1000;Sofia Almeida;active
PED105169;64.212.282/2169-72;Adriana;111,36;2023-05-20;Loja Física;Loja;Frete Grátis;2023;5;May;Q2/2023;Saturday;2023-05;20;Até R$200;Natalia Araujo;inactive
PED105170;63.602.881/3292-62;Carla;328,49;2023-05-12;E-commerce;Link;Sem Cupom;2023;5;May;Q2/2023;Friday;2023-05;19;R$201-500;Natalia Pereira;active
PED105171;81.435.166/6612-19;Keli;583,56;2023-05-03;E-commerce;Link;Sem Cupom;2023;5;May;Q2/2023;Wednesday;2023-05;18;R$501-1000;Renata Carvalho;active
PED105172;10.755.520/9450-61;Fernanda;2245,63;2023-05-07;E-commerce;Site;Sem Cupom;2023;5;May;Q2/2023;Sunday;2023-05;18;R$2001-5000;Gabriela Ferreira;active
PED105173;29.321.265/3690-37;Juliana;392,27;2023-05-23;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Tuesday;2023-05;21;R$201-500;Beatriz Lima;active
PED105174;40.719.310/5681-48;Mariana;1747,36;2023-05-02;E-commerce;Site;Sem Cupom;2023;5;May;Q2/2023;Tuesday;2023-05;18;R$1001-2000;Beatriz Araujo;active
PED105175;75.553.728/2177-34;Mariana;394,81;2023-05-30;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Tuesday;2023-05;22;R$201-500;Natalia Silva;active
PED105176;96.652.797/4937-88;Tatiane;360,37;2023-05-12;E-commerce;Link;Sem Cupom;2023;5;May;Q2/2023;Friday;2023-05;19;R$201-500;Maria Oliveira;active
PED105177;79.613.763/1400-74;Tatiane;1984,23;2023-05-25;E-commerce;Link;Sem Cupom;2023;5;May;Q2/2023;Thursday;2023-05;21;R$1001-2000;Juliana Rodrigues;active
PED105178;89.549.346/9711-22;Luciana;1410,24;2023-05-21;E-commerce;Link;Parceiro;2023;5;May;Q2/2023;Sunday;2023-05;20;R$1001-2000;Patricia Martins;active
PED105179;53.186.652/5938-51;Keli;1784,78;2023-05-21;E-commerce;App;Desconto;2023;5;May;Q2/2023;Sunday;2023-05;20;R$1001-2000;Joana Almeida;active
PED105180;29.279.824/1292-81;Elaine;1157,82;2023-05-09;Loja Física;Loja;Cashback;2023;5;May;Q2/2023;Tuesday;2023-05;19;R$1001-2000;Bruna Martins;active
PED105181;53.971.416/7524-26;Fernanda;365,85;2023-05-10;E-commerce;Site;Desconto;2023;5;May;Q2/2023;Wednesday;2023-05;19;R$201-500;Renata Almeida;inactive
PED105182;15.986.261/4262-18;Adriana;281,68;2023-05-11;E-commerce;Site;Parceiro;2023;5;May;Q2/2023;Thursday;2023-05;19;R$201-500;Amanda Gomes;active
PED105183;24.972.758/7748-31;Elaine;301,4;2023-05-17;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Wednesday;2023-05;20;R$201-500;Maria Santos;active
PED105184;83.104.562/9273-34;Larissa;370,2;2023-05-13;E-commerce;Link;Sem Cupom;2023;5;May;Q2/2023;Saturday;2023-05;19;R$201-500;Juliana Araujo;inactive
PED105185;38.294.327/6555-28;Luciana;1913,08;2023-05-21;E-commerce;Link;Desconto;2023;5;May;Q2/2023;Sunday;2023-05;20;R$1001-2000;Luiza Gomes;active
PED105186;56.924.217/2283-29;Bianca;624,6;2023-05-19;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Friday;2023-05;20;R$501-1000;Fernanda Gomes;active
PED105187;10.482.541/3646-15;Aline;468,46;2023-05-20;Loja Física;Loja;Parceiro;2023;5;May;Q2/2023;Saturday;2023-05;20;R$201-500;Juliana Santos;active
PED105188;90.969.336/7804-71;Amanda;1224,16;2023-05-16;E-commerce;Link;Sem Cupom;2023;5;May;Q2/2023;Tuesday;2023-05;20;R$1001-2000;Maria Carvalho;inactive
PED105189;77.994.589/1597-42;Vanessa;548,04;2023-05-02;E-commerce;App;Sem Cupom;2023;5;May;Q2/2023;Tuesday;2023-05;18;R$501-1000;Clara Ferreira;active
PED105190;32.398.176/1923-18;Keli;995,83;2023-05-13;E-commerce;Site;Frete Grátis;2023;5;May;Q2/2023;Saturday;2023-05;19;R$501-1000;Beatriz Costa;active
PED105191;32.718.435/6243-24;Renata;166,49;2023-05-06;E-commerce;Link;Desconto;2023;5;May;Q2/2023;Saturday;2023-05;18;Até R$200;Camila Carvalho;active
PED105192;91.789.984/8262-42;Keli;825,29;2023-05-20;E-commerce;Site;Sem Cupom;2023;5;May;Q2/2023;Saturday;2023-05;20;R$501-1000;Paula Ferreira;active
PED105193;43.973.502/3105-18;Renata;893,35;2023-05-08;Loja Física;Loja;Frete Grátis;2023;5;May;Q2/2023;Monday;2023-05;19;R$501-1000;Bruna Nascimento;active
PED105194;31.849.769/4436-60;Amanda;564,56;2023-05-29;E-commerce;App;Sem Cupom;2023;5;May;Q2/2023;Monday;2023-05;22;R$501-1000;Juliana Silva;active
PED105195;20.572.250/6534-51;Débora;297,59;2023-05-08;E-commerce;Site;Cashback;2023;5;May;Q2/2023;Monday;2023-05;19;R$201-500;Isabela Oliveira;inactive
PED105196;14.584.689/8770-96;Amanda;633,52;2023-05-01;Loja Física;Loja;Sem Cupom;2023;5;May;Q2/2023;Monday;2023-05;18;R$501-1000;Gabriela Santos;active
PED105197;89.393.944/2366-63;Simone;692,43;2023-05-04;Loja Física;Loja;Desconto;2023;5;May;Q2/2023;Thursday;2023-05;18;R$501-1000;Patricia Souza;active
